REF_DATE,GEO,Labour_force_characteristics,National_Occupational_Classification__NOC_,Gender,VALUE
2011,Terre-Neuve-et-Labrador,Proportion d'emplois,"Total, toutes les professions",Femme+,48.5
2011,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Homme+,59.1
2011,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Femme+,40.9
2011,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Homme+,62.5
2011,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Femme+,31.3
2011,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,49.1
2011,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,50.9
2011,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,48.7
2011,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,51.3
2011,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,86.7
2011,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,13.3
2011,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Homme+,50.6
2011,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Femme+,49.4
2011,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Homme+,61.8
2011,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Femme+,38.2
2011,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2011,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2011,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,42.1
2011,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,57.9
2011,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,48.3
2011,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,51.7
2011,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,88.5
2011,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,11.5
2011,Nouvelle-Écosse,Proportion d'emplois,"Total, toutes les professions",Homme+,50.5
2011,Nouvelle-Écosse,Proportion d'emplois,"Total, toutes les professions",Femme+,49.5
2011,Nouvelle-Écosse,Proportion d'emplois,Professions en gestion,Homme+,63.1
2011,Nouvelle-Écosse,Proportion d'emplois,Professions en gestion,Femme+,37.1
2011,Nouvelle-Écosse,Proportion d'emplois,Professions législatives et de haute direction,Homme+,72.2
2011,Nouvelle-Écosse,Proportion d'emplois,Professions législatives et de haute direction,Femme+,27.8
2011,Nouvelle-Écosse,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,53
2011,Nouvelle-Écosse,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,47
2011,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,54.2
2011,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,45.8
2011,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,85.1
2011,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,15.8
2011,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Homme+,51.1
2011,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Femme+,48.9
2011,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Homme+,62.1
2011,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Femme+,37.9
2011,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2011,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2011,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,47.9
2011,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,52.1
2011,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,53.9
2011,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,47
2011,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,88.6
2011,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,11.4
2011,Québec,Proportion d'emplois,"Total, toutes les professions",Homme+,52.6
2011,Québec,Proportion d'emplois,"Total, toutes les professions",Femme+,47.4
2011,Québec,Proportion d'emplois,Professions en gestion,Homme+,65.5
2011,Québec,Proportion d'emplois,Professions en gestion,Femme+,34.4
2011,Québec,Proportion d'emplois,Professions législatives et de haute direction,Homme+,76
2011,Québec,Proportion d'emplois,Professions législatives et de haute direction,Femme+,24
2011,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,51.5
2011,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,48.6
2011,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,60.1
2011,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,39.9
2011,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,85.1
2011,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,14.9
2011,Ontario,Proportion d'emplois,"Total, toutes les professions",Homme+,52.1
2011,Ontario,Proportion d'emplois,"Total, toutes les professions",Femme+,47.9
2011,Ontario,Proportion d'emplois,Professions en gestion,Homme+,62.5
2011,Ontario,Proportion d'emplois,Professions en gestion,Femme+,37.5
2011,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Homme+,73
2011,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Femme+,27
2011,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,49.1
2011,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,50.9
2011,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,57
2011,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,43
2011,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,85.6
2011,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,14.4
2011,Manitoba,Proportion d'emplois,"Total, toutes les professions",Homme+,53.1
2011,Manitoba,Proportion d'emplois,"Total, toutes les professions",Femme+,46.9
2011,Manitoba,Proportion d'emplois,Professions en gestion,Homme+,66.9
2011,Manitoba,Proportion d'emplois,Professions en gestion,Femme+,33.1
2011,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Homme+,75
2011,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Femme+,25
2011,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,53.3
2011,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,46.7
2011,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,54.4
2011,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,45.6
2011,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,85.3
2011,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,15.1
2011,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Homme+,54.3
2011,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Femme+,45.7
2011,Saskatchewan,Proportion d'emplois,Professions en gestion,Homme+,71.7
2011,Saskatchewan,Proportion d'emplois,Professions en gestion,Femme+,28.3
2011,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Homme+,53.3
2011,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Femme+,46.7
2011,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,54
2011,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,46
2011,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,59.1
2011,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,40.9
2011,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,83.3
2011,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,16.7
2011,Alberta,Proportion d'emplois,"Total, toutes les professions",Homme+,55
2011,Alberta,Proportion d'emplois,"Total, toutes les professions",Femme+,45
2011,Alberta,Proportion d'emplois,Professions en gestion,Homme+,68
2011,Alberta,Proportion d'emplois,Professions en gestion,Femme+,32
2011,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Homme+,63.5
2011,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Femme+,36.5
2011,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,54.5
2011,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,45.5
2011,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,60.9
2011,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,39.1
2011,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,81.3
2011,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,18.7
2011,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Homme+,52.3
2011,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Femme+,47.7
2011,Colombie-britannique,Proportion d'emplois,Professions en gestion,Homme+,63.5
2011,Colombie-britannique,Proportion d'emplois,Professions en gestion,Femme+,36.5
2011,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Homme+,72.9
2011,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Femme+,27.1
2011,Colombie-britannique,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,49.7
2011,Colombie-britannique,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,50.3
2011,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,57.5
2011,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,42.7
2011,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,84.8
2011,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,15.2
2012,Canada,Proportion d'emplois,"Total, toutes les professions",Homme+,52.6
2012,Canada,Proportion d'emplois,"Total, toutes les professions",Femme+,47.4
2012,Canada,Proportion d'emplois,Professions en gestion,Homme+,64.7
2012,Canada,Proportion d'emplois,Professions en gestion,Femme+,35.3
2012,Canada,Proportion d'emplois,Professions législatives et de haute direction,Homme+,73.3
2012,Canada,Proportion d'emplois,Professions législatives et de haute direction,Femme+,26.7
2012,Canada,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,50.5
2012,Canada,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,49.5
2012,Canada,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,59.1
2012,Canada,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,40.9
2012,Canada,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,83.8
2012,Canada,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,16.2
2012,Terre-Neuve-et-Labrador,Proportion d'emplois,"Total, toutes les professions",Homme+,51.5
2012,Terre-Neuve-et-Labrador,Proportion d'emplois,"Total, toutes les professions",Femme+,48.5
2012,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Homme+,61.7
2012,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Femme+,38.3
2012,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2012,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2012,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,60.9
2012,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,39.1
2012,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,50
2012,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,50
2012,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,NA
2012,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,NA
2012,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Homme+,50.5
2012,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Femme+,49.5
2012,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Homme+,64.4
2012,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Femme+,35.6
2012,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2012,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2012,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,45
2012,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,55
2012,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,50
2012,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,50
2012,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,86.2
2012,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,13.8
2012,Nouvelle-Écosse,Proportion d'emplois,"Total, toutes les professions",Homme+,50.5
2012,Nouvelle-Écosse,Proportion d'emplois,"Total, toutes les professions",Femme+,49.5
2012,Nouvelle-Écosse,Proportion d'emplois,Professions en gestion,Homme+,62.6
2012,Nouvelle-Écosse,Proportion d'emplois,Professions en gestion,Femme+,37.4
2012,Nouvelle-Écosse,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2012,Nouvelle-Écosse,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2012,Nouvelle-Écosse,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,46
2012,Nouvelle-Écosse,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,54
2012,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,56
2012,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,43.5
2012,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,88.9
2012,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,11.1
2012,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Homme+,51.2
2012,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Femme+,48.8
2012,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Homme+,62.6
2012,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Femme+,37.4
2012,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2012,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2012,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,42.7
2012,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,57.3
2012,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,55.5
2012,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,44.5
2012,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,91.5
2012,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,7
2012,Québec,Proportion d'emplois,"Total, toutes les professions",Homme+,52.4
2012,Québec,Proportion d'emplois,"Total, toutes les professions",Femme+,47.6
2012,Québec,Proportion d'emplois,Professions en gestion,Homme+,63.8
2012,Québec,Proportion d'emplois,Professions en gestion,Femme+,36.1
2012,Québec,Proportion d'emplois,Professions législatives et de haute direction,Homme+,75.6
2012,Québec,Proportion d'emplois,Professions législatives et de haute direction,Femme+,24.4
2012,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,50.3
2012,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,49.7
2012,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,60.8
2012,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,39.1
2012,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,80.3
2012,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,19.6
2012,Ontario,Proportion d'emplois,"Total, toutes les professions",Homme+,52.1
2012,Ontario,Proportion d'emplois,"Total, toutes les professions",Femme+,47.9
2012,Ontario,Proportion d'emplois,Professions en gestion,Homme+,63.2
2012,Ontario,Proportion d'emplois,Professions en gestion,Femme+,36.8
2012,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Homme+,74.4
2012,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Femme+,25.6
2012,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,50.1
2012,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,49.9
2012,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,58.3
2012,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,41.7
2012,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,85.2
2012,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,14.8
2012,Manitoba,Proportion d'emplois,"Total, toutes les professions",Homme+,53.4
2012,Manitoba,Proportion d'emplois,"Total, toutes les professions",Femme+,46.6
2012,Manitoba,Proportion d'emplois,Professions en gestion,Homme+,68.5
2012,Manitoba,Proportion d'emplois,Professions en gestion,Femme+,31.5
2012,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Homme+,60
2012,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Femme+,40
2012,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,49.7
2012,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,50.3
2012,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,59.6
2012,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,40.4
2012,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,86.7
2012,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,13.7
2012,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Homme+,54.7
2012,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Femme+,45.3
2012,Saskatchewan,Proportion d'emplois,Professions en gestion,Homme+,71.2
2012,Saskatchewan,Proportion d'emplois,Professions en gestion,Femme+,28.8
2012,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Homme+,65
2012,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Femme+,35
2012,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,50.8
2012,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,49.2
2012,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,59.3
2012,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,40.7
2012,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.5
2012,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.5
2012,Alberta,Proportion d'emplois,"Total, toutes les professions",Homme+,54.8
2012,Alberta,Proportion d'emplois,"Total, toutes les professions",Femme+,45.2
2012,Alberta,Proportion d'emplois,Professions en gestion,Homme+,67.7
2012,Alberta,Proportion d'emplois,Professions en gestion,Femme+,32.3
2012,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Homme+,78.6
2012,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Femme+,21.4
2012,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,53
2012,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,47
2012,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,58.9
2012,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,41.3
2012,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,81.6
2012,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,18.3
2012,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Homme+,52.2
2012,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Femme+,47.8
2012,Colombie-britannique,Proportion d'emplois,Professions en gestion,Homme+,65.3
2012,Colombie-britannique,Proportion d'emplois,Professions en gestion,Femme+,34.8
2012,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Homme+,65.9
2012,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Femme+,32.9
2012,Colombie-britannique,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,51.2
2012,Colombie-britannique,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,48.9
2012,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,61.1
2012,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,39.1
2012,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,85.7
2012,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,14.3
2013,Canada,Proportion d'emplois,"Total, toutes les professions",Homme+,52.5
2013,Canada,Proportion d'emplois,"Total, toutes les professions",Femme+,47.5
2013,Canada,Proportion d'emplois,Professions en gestion,Homme+,65.6
2013,Canada,Proportion d'emplois,Professions en gestion,Femme+,34.4
2013,Canada,Proportion d'emplois,Professions législatives et de haute direction,Homme+,72.2
2013,Canada,Proportion d'emplois,Professions législatives et de haute direction,Femme+,27.8
2013,Canada,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,52.4
2013,Canada,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,47.6
2013,Canada,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,58.8
2013,Canada,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,41.2
2013,Canada,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,84.5
2013,Canada,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,15.5
2013,Terre-Neuve-et-Labrador,Proportion d'emplois,"Total, toutes les professions",Homme+,51.7
2013,Terre-Neuve-et-Labrador,Proportion d'emplois,"Total, toutes les professions",Femme+,48.3
2013,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Homme+,62.5
2013,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Femme+,37.5
