"Date","description","Value","Macrobond_Code"
2013-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",62.313433,"casurv1016"
2013-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",62.476099,"casurv1016"
2013-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.8922,"casurv1016"
2013-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",64.310494,"casurv1016"
2013-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",65.873786,"casurv1016"
2013-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",64.496528,"casurv1016"
2013-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",64.970356,"casurv1016"
2013-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",65.851528,"casurv1016"
2013-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",62.790698,"casurv1016"
2014-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",63.994911,"casurv1016"
2014-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",64.615385,"casurv1016"
2014-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",64.210985,"casurv1016"
2014-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",65.750916,"casurv1016"
2014-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",67.082035,"casurv1016"
2014-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",63.314448,"casurv1016"
2014-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",62.904809,"casurv1016"
2014-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",65.508299,"casurv1016"
2014-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",65.63981,"casurv1016"
2014-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",67.687075,"casurv1016"
2014-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",65.971516,"casurv1016"
2014-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",61.804827,"casurv1016"
2015-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",63.507326,"casurv1016"
2015-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.118852,"casurv1016"
2015-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",61.28866,"casurv1016"
2015-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",60.41461,"casurv1016"
2015-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",60.930493,"casurv1016"
2015-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.940476,"casurv1016"
2015-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",58.152174,"casurv1016"
2015-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",56.856024,"casurv1016"
2015-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",55.420918,"casurv1016"
2015-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.090909,"casurv1016"
2015-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",58.853007,"casurv1016"
2015-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",55.628272,"casurv1016"
2016-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",54.742547,"casurv1016"
2016-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",54.484605,"casurv1016"
2016-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",52.407932,"casurv1016"
2016-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.07781,"casurv1016"
2016-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",58.167614,"casurv1016"
2016-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",60.079576,"casurv1016"
2016-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",57.627119,"casurv1016"
2016-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.837398,"casurv1016"
2016-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",58.908507,"casurv1016"
2016-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",58.098068,"casurv1016"
2016-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.796238,"casurv1016"
2016-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",60.90604,"casurv1016"
2017-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",60.383189,"casurv1016"
2017-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",62.898253,"casurv1016"
2017-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",63.022942,"casurv1016"
2017-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",65.220484,"casurv1016"
2017-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",66.473988,"casurv1016"
2017-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",60.699865,"casurv1016"
2017-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",60.570236,"casurv1016"
2017-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.803922,"casurv1016"
2017-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",56.635071,"casurv1016"
2017-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",57.152497,"casurv1016"
2017-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.560907,"casurv1016"
2017-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.700428,"casurv1016"
2018-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",62.969484,"casurv1016"
2018-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",61.894273,"casurv1016"
2018-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",60.723684,"casurv1016"
2018-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",56.69344,"casurv1016"
2018-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",62.740385,"casurv1016"
2018-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",62.361624,"casurv1016"
2018-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",56.496063,"casurv1016"
2018-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",61.627907,"casurv1016"
2018-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",61.495177,"casurv1016"
2018-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",60.404192,"casurv1016"
2018-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",61.398601,"casurv1016"
2018-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",53.635117,"casurv1016"
2019-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",56.465068,"casurv1016"
2019-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.063981,"casurv1016"
2019-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",56.090652,"casurv1016"
2019-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",56.901042,"casurv1016"
2019-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.720373,"casurv1016"
2019-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",61.634349,"casurv1016"
2019-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",57.782369,"casurv1016"
2019-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",60.510511,"casurv1016"
2019-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.332322,"casurv1016"
2019-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.857328,"casurv1016"
2019-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",56.009615,"casurv1016"
2019-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",55.407125,"casurv1016"
2020-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",55.209513,"casurv1016"
2020-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",60.375147,"casurv1016"
2020-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",54.697624,"casurv1016"
2020-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",61.127379,"casurv1016"
2020-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.216255,"casurv1016"
2020-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.116648,"casurv1016"
2020-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",53.27381,"casurv1016"
2020-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",55.561173,"casurv1016"
2020-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",58.195021,"casurv1016"
2021-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",58.570387,"casurv1016"
2021-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",62.478705,"casurv1016"
2021-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",68.282828,"casurv1016"
2021-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",63.247423,"casurv1016"
2021-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",66.217565,"casurv1016"
2021-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",70.180723,"casurv1016"
2021-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",69.444444,"casurv1016"
2021-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",67.193426,"casurv1016"
2021-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",57.786429,"casurv1016"
2021-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",60.473373,"casurv1016"
2021-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",62.133183,"casurv1016"
2021-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",62.218045,"casurv1016"
2022-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",54.694229,"casurv1016"
2022-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",62.729358,"casurv1016"
2022-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",65.243101,"casurv1016"
2022-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",64.859694,"casurv1016"
2022-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",61.581921,"casurv1016"
2022-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.366197,"casurv1016"
2022-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",52.666667,"casurv1016"
2022-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",53.498542,"casurv1016"
2022-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",52.405248,"casurv1016"
2022-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",51.219512,"casurv1016"
2022-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",50,"casurv1016"
2022-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",50.9375,"casurv1016"
2023-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",51.24451,"casurv1016"
2023-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",51.814882,"casurv1016"
2023-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",55.405405,"casurv1016"
2023-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",55.676516,"casurv1016"
2023-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",56.195462,"casurv1016"
2023-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",54.011194,"casurv1016"
2023-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",54.416961,"casurv1016"
2023-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",54.631579,"casurv1016"
2023-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",48.778195,"casurv1016"
2023-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",47.116969,"casurv1016"
2023-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",45.424293,"casurv1016"
2023-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",47.325409,"casurv1016"
2024-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",48.778736,"casurv1016"
2024-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",55.148206,"casurv1016"
2024-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",52.889246,"casurv1016"
2024-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",47.672673,"casurv1016"
2024-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",56.572379,"casurv1016"
2024-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",56.012177,"casurv1016"
2024-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",55.483871,"casurv1016"
2024-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",56.900452,"casurv1016"
2024-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",55.102041,"casurv1016"
2024-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",55.802708,"casurv1016"
2024-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",59.782609,"casurv1016"
2024-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",56.464174,"casurv1016"
2025-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",54.489603,"casurv1016"
2025-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",49.808429,"casurv1016"
2025-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",25.475113,"casurv1016"
2025-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",34.669811,"casurv1016"
2025-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",40.147453,"casurv1016"
2025-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",47.529412,"casurv1016"
2025-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",50.919378,"casurv1016"
2009-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",14.814815,"casurv0094"
2009-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",12.345679,"casurv0094"
2009-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",19.222904,"casurv0094"
2009-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",17.836257,"casurv0094"
2009-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",18.544601,"casurv0094"
2009-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",14.649682,"casurv0094"
2009-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",16.517857,"casurv0094"
2009-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",16.071429,"casurv0094"
2009-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",17.510549,"casurv0094"
2009-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",10.801394,"casurv0094"
2009-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",11.242067,"casurv0094"
2010-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",14.202335,"casurv0094"
2010-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",15.974146,"casurv0094"
2010-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",17.360406,"casurv0094"
2010-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",16.685083,"casurv0094"
2010-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",15.05618,"casurv0094"
2010-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",15.511892,"casurv0094"
2010-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",14.562118,"casurv0094"
2010-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",12.457912,"casurv0094"
2010-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",12.068966,"casurv0094"
2010-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",12.030075,"casurv0094"
2010-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Up",14.249364,"casurv0094"
